Year,Round,RaceName,CircuitId,DriverId,ConstructorId,Position,Q1,Q2,Q3
2013,3,Chinese Grand Prix,shanghai,maldonado,williams,15,1:37.281,1:37.139,
2013,3,Chinese Grand Prix,shanghai,vergne,toro_rosso,16,1:37.508,1:37.199,
2013,3,Chinese Grand Prix,shanghai,bottas,williams,17,1:37.769,,
2013,3,Chinese Grand Prix,shanghai,gutierrez,sauber,18,1:37.990,,
2013,3,Chinese Grand Prix,shanghai,jules_bianchi,marussia,19,1:38.780,,
2013,3,Chinese Grand Prix,shanghai,chilton,marussia,20,1:39.537,,
2013,3,Chinese Grand Prix,shanghai,pic,caterham,21,1:39.614,,
2013,3,Chinese Grand Prix,shanghai,garde,caterham,22,1:39.660,,
2013,4,Bahrain Grand Prix,bahrain,rosberg,mercedes,1,1:33.364,1:32.867,1:32.330
2013,4,Bahrain Grand Prix,bahrain,vettel,red_bull,2,1:33.327,1:32.746,1:32.584
2013,4,Bahrain Grand Prix,bahrain,alonso,ferrari,3,1:32.878,1:33.316,1:32.667
2013,4,Bahrain Grand Prix,bahrain,hamilton,mercedes,4,1:33.498,1:33.346,1:32.762
2013,4,Bahrain Grand Prix,bahrain,webber,red_bull,5,1:33.966,1:33.098,1:33.078
2013,4,Bahrain Grand Prix,bahrain,massa,ferrari,6,1:33.780,1:33.358,1:33.207
2013,4,Bahrain Grand Prix,bahrain,resta,force_india,7,1:33.762,1:33.335,1:33.235
2013,4,Bahrain Grand Prix,bahrain,sutil,force_india,8,1:34.048,1:33.378,1:33.246
2013,4,Bahrain Grand Prix,bahrain,raikkonen,lotus_f1,9,1:33.827,1:33.146,1:33.327
2013,4,Bahrain Grand Prix,bahrain,button,mclaren,10,1:34.071,1:33.702,
2013,4,Bahrain Grand Prix,bahrain,grosjean,lotus_f1,11,1:33.498,1:33.762,
2013,4,Bahrain Grand Prix,bahrain,perez,mclaren,12,1:34.310,1:33.914,
2013,4,Bahrain Grand Prix,bahrain,ricciardo,toro_rosso,13,1:34.120,1:33.974,
2013,4,Bahrain Grand Prix,bahrain,hulkenberg,sauber,14,1:34.409,1:33.976,
2013,4,Bahrain Grand Prix,bahrain,bottas,williams,15,1:34.425,1:34.105,
2013,4,Bahrain Grand Prix,bahrain,vergne,toro_rosso,16,1:34.314,1:34.284,
2013,4,Bahrain Grand Prix,bahrain,maldonado,williams,17,1:34.425,,
2013,4,Bahrain Grand Prix,bahrain,gutierrez,sauber,18,1:34.730,,
2013,4,Bahrain Grand Prix,bahrain,pic,caterham,19,1:35.283,,
2013,4,Bahrain Grand Prix,bahrain,jules_bianchi,marussia,20,1:36.178,,
2013,4,Bahrain Grand Prix,bahrain,garde,caterham,21,1:36.304,,
2013,4,Bahrain Grand Prix,bahrain,chilton,marussia,22,1:36.476,,
2013,5,Spanish Grand Prix,catalunya,rosberg,mercedes,1,1:21.913,1:21.776,1:20.718
2013,5,Spanish Grand Prix,catalunya,hamilton,mercedes,2,1:21.728,1:21.001,1:20.972
2013,5,Spanish Grand Prix,catalunya,vettel,red_bull,3,1:22.158,1:21.602,1:21.054
2013,5,Spanish Grand Prix,catalunya,raikkonen,lotus_f1,4,1:22.210,1:21.676,1:21.177
2013,5,Spanish Grand Prix,catalunya,alonso,ferrari,5,1:22.264,1:21.646,1:21.218
2013,5,Spanish Grand Prix,catalunya,massa,ferrari,6,1:22.492,1:21.978,1:21.219
2013,5,Spanish Grand Prix,catalunya,grosjean,lotus_f1,7,1:22.613,1:21.998,1:21.308
2013,5,Spanish Grand Prix,catalunya,webber,red_bull,8,1:22.342,1:21.718,1:21.570
2013,5,Spanish Grand Prix,catalunya,perez,mclaren,9,1:23.116,1:21.790,1:22.069
2013,5,Spanish Grand Prix,catalunya,resta,force_india,10,1:22.663,1:22.019,1:22.233
2013,5,Spanish Grand Prix,catalunya,ricciardo,toro_rosso,11,1:22.905,1:22.127,
2013,5,Spanish Grand Prix,catalunya,vergne,toro_rosso,12,1:22.775,1:22.166,
2013,5,Spanish Grand Prix,catalunya,sutil,force_india,13,1:22.952,1:22.346,
2013,5,Spanish Grand Prix,catalunya,button,mclaren,14,1:23.166,1:22.355,
2013,5,Spanish Grand Prix,catalunya,hulkenberg,sauber,15,1:23.058,1:22.389,
2013,5,Spanish Grand Prix,catalunya,gutierrez,sauber,16,1:23.218,1:22.793,
2013,5,Spanish Grand Prix,catalunya,bottas,williams,17,1:23.260,,
2013,5,Spanish Grand Prix,catalunya,maldonado,williams,18,1:23.318,,
2013,5,Spanish Grand Prix,catalunya,garde,caterham,19,1:24.661,,
2013,5,Spanish Grand Prix,catalunya,jules_bianchi,marussia,20,1:24.713,,
2013,5,Spanish Grand Prix,catalunya,chilton,marussia,21,1:24.996,,
2013,5,Spanish Grand Prix,catalunya,pic,caterham,22,1:25.070,,
2013,6,Monaco Grand Prix,monaco,rosberg,mercedes,1,1:24.620,1:16.135,1:13.876
2013,6,Monaco Grand Prix,monaco,hamilton,mercedes,2,1:23.779,1:16.265,1:13.967
2013,6,Monaco Grand Prix,monaco,vettel,red_bull,3,1:24.243,1:15.988,1:13.980
2013,6,Monaco Grand Prix,monaco,webber,red_bull,4,1:25.352,1:17.322,1:14.181
2013,6,Monaco Grand Prix,monaco,raikkonen,lotus_f1,5,1:25.835,1:16.040,1:14.822
2013,6,Monaco Grand Prix,monaco,alonso,ferrari,6,1:23.712,1:16.510,1:14.824
2013,6,Monaco Grand Prix,monaco,perez,mclaren,7,1:24.682,1:17.748,1:15.138
2013,6,Monaco Grand Prix,monaco,sutil,force_india,8,1:25.108,1:17.261,1:15.383
2013,6,Monaco Grand Prix,monaco,button,mclaren,9,1:23.744,1:17.420,1:15.647
2013,6,Monaco Grand Prix,monaco,vergne,toro_rosso,10,1:23.699,1:17.623,1:15.703
2013,6,Monaco Grand Prix,monaco,hulkenberg,sauber,11,1:25.547,1:18.331,
2013,6,Monaco Grand Prix,monaco,ricciardo,toro_rosso,12,1:24.852,1:18.344,
2013,6,Monaco Grand Prix,monaco,grosjean,lotus_f1,13,1:23.738,1:18.603,
2013,6,Monaco Grand Prix,monaco,bottas,williams,14,1:24.681,1:19.077,
2013,6,Monaco Grand Prix,monaco,garde,caterham,15,1:26.095,1:19.408,
2013,6,Monaco Grand Prix,monaco,maldonado,williams,16,1:23.452,1:21.688,
2013,6,Monaco Grand Prix,monaco,resta,force_india,17,1:26.322,,
2013,6,Monaco Grand Prix,monaco,pic,caterham,18,1:26.633,,
2013,6,Monaco Grand Prix,monaco,gutierrez,sauber,19,1:26.917,,
2013,6,Monaco Grand Prix,monaco,chilton,marussia,20,1:27.303,,
2013,6,Monaco Grand Prix,monaco,jules_bianchi,marussia,21,,,
2013,6,Monaco Grand Prix,monaco,massa,ferrari,22,,,
2013,7,Canadian Grand Prix,villeneuve,vettel,red_bull,1,1:22.318,1:28.166,1:25.425
2013,7,Canadian Grand Prix,villeneuve,hamilton,mercedes,2,1:23.801,1:27.649,1:25.512
2013,7,Canadian Grand Prix,villeneuve,bottas,williams,3,1:23.446,1:28.419,1:25.897
2013,7,Canadian Grand Prix,villeneuve,rosberg,mercedes,4,1:23.840,1:28.420,1:26.008
2013,7,Canadian Grand Prix,villeneuve,webber,red_bull,5,1:23.247,1:28.145,1:26.208
2013,7,Canadian Grand Prix,villeneuve,alonso,ferrari,6,1:23.224,1:28.788,1:26.504
2013,7,Canadian Grand Prix,villeneuve,vergne,toro_rosso,7,1:24.159,1:28.527,1:26.543
2013,7,Canadian Grand Prix,villeneuve,sutil,force_india,8,1:24.551,1:28.799,1:27.348
2013,7,Canadian Grand Prix,villeneuve,raikkonen,lotus_f1,9,1:24.451,1:28.667,1:27.432
2013,7,Canadian Grand Prix,villeneuve,ricciardo,toro_rosso,10,1:24.770,1:29.359,1:27.946
2013,7,Canadian Grand Prix,villeneuve,hulkenberg,sauber,11,1:23.899,1:29.435,
2013,7,Canadian Grand Prix,villeneuve,perez,mclaren,12,1:24.176,1:29.761,
2013,7,Canadian Grand Prix,villeneuve,maldonado,williams,13,1:24.776,1:29.917,
2013,7,Canadian Grand Prix,villeneuve,button,mclaren,14,1:24.021,1:30.068,
2013,7,Canadian Grand Prix,villeneuve,gutierrez,sauber,15,1:24.408,1:30.315,
2013,7,Canadian Grand Prix,villeneuve,massa,ferrari,16,1:23.735,1:30.354,
2013,7,Canadian Grand Prix,villeneuve,resta,force_india,17,1:24.908,,
2013,7,Canadian Grand Prix,villeneuve,pic,caterham,18,1:25.626,,
2013,7,Canadian Grand Prix,villeneuve,grosjean,lotus_f1,19,1:25.716,,
2013,7,Canadian Grand Prix,villeneuve,jules_bianchi,marussia,20,1:26.508,,
2013,7,Canadian Grand Prix,villeneuve,chilton,marussia,21,1:27.062,,
2013,7,Canadian Grand Prix,villeneuve,garde,caterham,22,1:27.110,,
2013,8,British Grand Prix,silverstone,hamilton,mercedes,1,1:30.995,1:31.224,1:29.607
2013,8,British Grand Prix,silverstone,rosberg,mercedes,2,1:31.355,1:31.028,1:30.059
2013,8,British Grand Prix,silverstone,vettel,red_bull,3,1:31.559,1:30.990,1:30.211
2013,8,British Grand Prix,silverstone,webber,red_bull,4,1:31.605,1:31.002,1:30.220
2013,8,British Grand Prix,silverstone,resta,force_india,5,1:32.062,1:31.291,1:30.736
2013,8,British Grand Prix,silverstone,ricciardo,toro_rosso,6,1:32.097,1:31.182,1:30.757
2013,8,British Grand Prix,silverstone,sutil,force_india,7,1:32.002,1:31.097,1:30.908
2013,8,British Grand Prix,silverstone,grosjean,lotus_f1,8,1:31.466,1:31.530,1:30.955
2013,8,British Grand Prix,silverstone,raikkonen,lotus_f1,9,1:31.400,1:31.592,1:30.962
2013,8,British Grand Prix,silverstone,alonso,ferrari,10,1:32.266,1:31.387,1:30.979
2013,8,British Grand Prix,silverstone,button,mclaren,11,1:31.979,1:31.649,
2013,8,British Grand Prix,silverstone,massa,ferrari,12,1:32.241,1:31.779,
2013,8,British Grand Prix,silverstone,vergne,toro_rosso,13,1:32.105,1:31.785,
2013,8,British Grand Prix,silverstone,perez,mclaren,14,1:31.953,1:32.082,
2013,8,British Grand Prix,silverstone,hulkenberg,sauber,15,1:32.168,1:32.211,
2013,8,British Grand Prix,silverstone,maldonado,williams,16,1:32.512,1:32.359,
2013,8,British Grand Prix,silverstone,bottas,williams,17,1:32.664,,
2013,8,British Grand Prix,silverstone,gutierrez,sauber,18,1:32.666,,
2013,8,British Grand Prix,silverstone,pic,caterham,19,1:33.866,,
2013,8,British Grand Prix,silverstone,jules_bianchi,marussia,20,1:34.108,,
2013,8,British Grand Prix,silverstone,garde,caterham,21,1:35.481,,
2013,8,British Grand Prix,silverstone,chilton,marussia,22,1:35.858,,
2013,9,German Grand Prix,nurburgring,hamilton,mercedes,1,1:31.131,1:30.152,1:29.398
2013,9,German Grand Prix,nurburgring,vettel,red_bull,2,1:31.269,1:29.992,1:29.501
2013,9,German Grand Prix,nurburgring,webber,red_bull,3,1:31.428,1:30.217,1:29.608
2013,9,German Grand Prix,nurburgring,raikkonen,lotus_f1,4,1:30.676,1:29.852,1:29.892
2013,9,German Grand Prix,nurburgring,grosjean,lotus_f1,5,1:31.242,1:30.005,1:29.959
2013,9,German Grand Prix,nurburgring,ricciardo,toro_rosso,6,1:31.081,1:30.223,1:30.528
2013,9,German Grand Prix,nurburgring,massa,ferrari,7,1:30.547,1:29.825,1:31.126
2013,9,German Grand Prix,nurburgring,alonso,ferrari,8,1:30.709,1:29.962,1:31.209
2013,9,German Grand Prix,nurburgring,button,mclaren,9,1:31.181,1:30.269,
2013,9,German Grand Prix,nurburgring,hulkenberg,sauber,10,1:31.132,1:30.231,
2013,9,German Grand Prix,nurburgring,rosberg,mercedes,11,1:31.322,1:30.326,
2013,9,German Grand Prix,nurburgring,resta,force_india,12,1:31.322,1:30.697,
2013,9,German Grand Prix,nurburgring,perez,mclaren,13,1:31.498,1:30.933,
2013,9,German Grand Prix,nurburgring,gutierrez,sauber,14,1:31.681,1:31.010,
2013,9,German Grand Prix,nurburgring,sutil,force_india,15,1:31.320,1:31.010,
2013,9,German Grand Prix,nurburgring,vergne,toro_rosso,16,1:31.629,1:31.104,
2013,9,German Grand Prix,nurburgring,bottas,williams,17,1:31.693,,
2013,9,German Grand Prix,nurburgring,maldonado,williams,18,1:31.707,,
2013,9,German Grand Prix,nurburgring,pic,caterham,19,1:32.937,,
2013,9,German Grand Prix,nurburgring,jules_bianchi,marussia,20,1:33.063,,
2013,9,German Grand Prix,nurburgring,garde,caterham,21,1:33.734,,
2013,9,German Grand Prix,nurburgring,chilton,marussia,22,1:34.098,,
2013,10,Hungarian Grand Prix,hungaroring,hamilton,mercedes,1,1:20.363,1:19.862,1:19.388
2013,10,Hungarian Grand Prix,hungaroring,vettel,red_bull,2,1:20.646,1:19.992,1:19.426
2013,10,Hungarian Grand Prix,hungaroring,grosjean,lotus_f1,3,1:20.447,1:20.101,1:19.595
2013,10,Hungarian Grand Prix,hungaroring,rosberg,mercedes,4,1:20.350,1:19.778,1:19.720
2013,10,Hungarian Grand Prix,hungaroring,alonso,ferrari,5,1:20.652,1:20.183,1:19.791
2013,10,Hungarian Grand Prix,hungaroring,raikkonen,lotus_f1,6,1:20.867,1:20.243,1:19.851
2013,10,Hungarian Grand Prix,hungaroring,massa,ferrari,7,1:21.004,1:20.460,1:19.929
2013,10,Hungarian Grand Prix,hungaroring,ricciardo,toro_rosso,8,1:21.181,1:20.527,1:20.641
2013,10,Hungarian Grand Prix,hungaroring,perez,mclaren,9,1:21.612,1:20.545,1:22.398
2013,10,Hungarian Grand Prix,hungaroring,webber,red_bull,10,1:21.264,1:20.503,
2013,10,Hungarian Grand Prix,hungaroring,sutil,force_india,11,1:21.471,1:20.569,
2013,10,Hungarian Grand Prix,hungaroring,hulkenberg,sauber,12,1:21.028,1:20.580,
2013,10,Hungarian Grand Prix,hungaroring,button,mclaren,13,1:21.131,1:20.777,
2013,10,Hungarian Grand Prix,hungaroring,vergne,toro_rosso,14,1:21.345,1:21.029,
2013,10,Hungarian Grand Prix,hungaroring,maldonado,williams,15,1:20.816,1:21.133,
2013,10,Hungarian Grand Prix,hungaroring,bottas,williams,16,1:21.135,1:21.219,
2013,10,Hungarian Grand Prix,hungaroring,gutierrez,sauber,17,1:21.724,,
2013,10,Hungarian Grand Prix,hungaroring,resta,force_india,18,1:22.043,,
2013,10,Hungarian Grand Prix,hungaroring,pic,caterham,19,1:23.007,,
2013,10,Hungarian Grand Prix,hungaroring,garde,caterham,20,1:23.333,,
2013,10,Hungarian Grand Prix,hungaroring,jules_bianchi,marussia,21,1:23.787,,
2013,10,Hungarian Grand Prix,hungaroring,chilton,marussia,22,1:23.997,,
2013,11,Belgian Grand Prix,spa,hamilton,mercedes,1,2:00.368,1:49.067,2:01.012
2013,11,Belgian Grand Prix,spa,vettel,red_bull,2,2:01.863,1:48.646,2:01.200
2013,11,Belgian Grand Prix,spa,webber,red_bull,3,2:01.597,1:48.641,2:01.325
2013,11,Belgian Grand Prix,spa,rosberg,mercedes,4,2:01.099,1:48.552,2:02.251
2013,11,Belgian Grand Prix,spa,resta,force_india,5,2:02.338,1:48.925,2:02.332
2013,11,Belgian Grand Prix,spa,button,mclaren,6,2:01.301,1:48.641,2:03.075
2013,11,Belgian Grand Prix,spa,grosjean,lotus_f1,7,2:02.476,1:48.649,2:03.081
2013,11,Belgian Grand Prix,spa,raikkonen,lotus_f1,8,2:01.151,1:48.296,2:03.390
2013,11,Belgian Grand Prix,spa,alonso,ferrari,9,2:00.190,1:48.309,2:03.482
2013,11,Belgian Grand Prix,spa,massa,ferrari,10,2:01.462,1:49.020,2:04.059
2013,11,Belgian Grand Prix,spa,hulkenberg,sauber,11,2:01.712,1:49.088,
2013,11,Belgian Grand Prix,spa,sutil,force_india,12,2:02.749,1:49.103,
2013,11,Belgian Grand Prix,spa,perez,mclaren,13,2:02.425,1:49.304,
2013,11,Belgian Grand Prix,spa,garde,caterham,14,2:00.564,1:52.036,
2013,11,Belgian Grand Prix,spa,jules_bianchi,marussia,15,2:02.110,1:52.563,
2013,11,Belgian Grand Prix,spa,chilton,marussia,16,2:02.948,1:52.762,
2013,11,Belgian Grand Prix,spa,maldonado,williams,17,2:03.072,,
2013,11,Belgian Grand Prix,spa,vergne,toro_rosso,18,2:03.300,,
2013,11,Belgian Grand Prix,spa,ricciardo,toro_rosso,19,2:03.317,,
2013,11,Belgian Grand Prix,spa,bottas,williams,20,2:03.432,,
2013,11,Belgian Grand Prix,spa,gutierrez,sauber,21,2:04.324,,
2013,11,Belgian Grand Prix,spa,pic,caterham,22,2:07.384,,
2013,12,Italian Grand Prix,monza,vettel,red_bull,1,1:24.319,1:23.977,1:23.755
2013,12,Italian Grand Prix,monza,webber,red_bull,2,1:24.923,1:24.263,1:23.968
2013,12,Italian Grand Prix,monza,hulkenberg,sauber,3,1:24.776,1:24.305,1:24.065
2013,12,Italian Grand Prix,monza,massa,ferrari,4,1:24.950,1:24.479,1:24.132
2013,12,Italian Grand Prix,monza,alonso,ferrari,5,1:24.661,1:24.227,1:24.142
2013,12,Italian Grand Prix,monza,rosberg,mercedes,6,1:24.527,1:24.393,1:24.192
2013,12,Italian Grand Prix,monza,ricciardo,toro_rosso,7,1:24.655,1:24.290,1:24.209
2013,12,Italian Grand Prix,monza,perez,mclaren,8,1:24.635,1:24.592,1:24.502
2013,12,Italian Grand Prix,monza,button,mclaren,9,1:24.739,1:24.563,1:24.515
2013,12,Italian Grand Prix,monza,vergne,toro_rosso,10,1:24.630,1:24.575,1:28.050
2013,12,Italian Grand Prix,monza,raikkonen,lotus_f1,11,1:24.819,1:24.610,
2013,12,Italian Grand Prix,monza,hamilton,mercedes,12,1:24.589,1:24.803,
2013,12,Italian Grand Prix,monza,grosjean,lotus_f1,13,1:24.737,1:24.848,
2013,12,Italian Grand Prix,monza,sutil,force_india,14,1:25.030,1:24.932,
2013,12,Italian Grand Prix,monza,maldonado,williams,15,1:24.905,1:25.011,
2013,12,Italian Grand Prix,monza,resta,force_india,16,1:25.009,1:25.077,
2013,12,Italian Grand Prix,monza,gutierrez,sauber,17,1:25.226,,
2013,12,Italian Grand Prix,monza,bottas,williams,18,1:25.291,,
2013,12,Italian Grand Prix,monza,garde,caterham,19,1:26.406,,
2013,12,Italian Grand Prix,monza,pic,caterham,20,1:26.563,,
2013,12,Italian Grand Prix,monza,jules_bianchi,marussia,21,1:27.085,,
2013,12,Italian Grand Prix,monza,chilton,marussia,22,1:27.480,,
2013,13,Singapore Grand Prix,marina_bay,vettel,red_bull,1,1:45.376,1:42.905,1:42.841
2013,13,Singapore Grand Prix,marina_bay,rosberg,mercedes,2,1:45.208,1:43.892,1:42.932
2013,13,Singapore Grand Prix,marina_bay,grosjean,lotus_f1,3,1:45.851,1:43.957,1:43.058
2013,13,Singapore Grand Prix,marina_bay,webber,red_bull,4,1:45.271,1:43.272,1:43.152
2013,13,Singapore Grand Prix,marina_bay,hamilton,mercedes,5,1:44.196,1:43.920,1:43.254
2013,13,Singapore Grand Prix,marina_bay,massa,ferrari,6,1:45.658,1:44.376,1:43.890
2013,13,Singapore Grand Prix,marina_bay,alonso,ferrari,7,1:45.115,1:44.153,1:43.938
2013,13,Singapore Grand Prix,marina_bay,button,mclaren,8,1:45.009,1:44.497,1:44.282
2013,13,Singapore Grand Prix,marina_bay,ricciardo,toro_rosso,9,1:45.379,1:44.407,1:44.439
2013,13,Singapore Grand Prix,marina_bay,gutierrez,sauber,10,1:45.483,1:44.245,
2013,13,Singapore Grand Prix,marina_bay,hulkenberg,sauber,11,1:45.381,1:44.555,
2013,13,Singapore Grand Prix,marina_bay,vergne,toro_rosso,12,1:45.657,1:44.588,
2013,13,Singapore Grand Prix,marina_bay,raikkonen,lotus_f1,13,1:45.522,1:44.658,
2013,13,Singapore Grand Prix,marina_bay,perez,mclaren,14,1:45.164,1:44.752,
2013,13,Singapore Grand Prix,marina_bay,sutil,force_india,15,1:45.960,1:45.185,
2013,13,Singapore Grand Prix,marina_bay,bottas,williams,16,1:45.982,1:45.388,
2013,13,Singapore Grand Prix,marina_bay,resta,force_india,17,1:46.121,,
2013,13,Singapore Grand Prix,marina_bay,maldonado,williams,18,1:46.619,,
2013,13,Singapore Grand Prix,marina_bay,pic,caterham,19,1:48.111,,
2013,13,Singapore Grand Prix,marina_bay,garde,caterham,20,1:48.320,,
2013,13,Singapore Grand Prix,marina_bay,jules_bianchi,marussia,21,1:48.830,,
2013,13,Singapore Grand Prix,marina_bay,chilton,marussia,22,1:48.930,,
2013,14,Korean Grand Prix,yeongam,vettel,red_bull,1,1:38.683,1:37.569,1:37.202
2013,14,Korean Grand Prix,yeongam,hamilton,mercedes,2,1:38.574,1:37.824,1:37.420
2013,14,Korean Grand Prix,yeongam,webber,red_bull,3,1:39.138,1:37.840,1:37.464
2013,14,Korean Grand Prix,yeongam,grosjean,lotus_f1,4,1:39.065,1:38.076,1:37.531
2013,14,Korean Grand Prix,yeongam,rosberg,mercedes,5,1:38.418,1:38.031,1:37.679
2013,14,Korean Grand Prix,yeongam,alonso,ferrari,6,1:38.520,1:37.978,1:38.038
2013,14,Korean Grand Prix,yeongam,massa,ferrari,7,1:38.884,1:38.295,1:38.223
2013,14,Korean Grand Prix,yeongam,hulkenberg,sauber,8,1:38.427,1:37.913,1:38.237
2013,14,Korean Grand Prix,yeongam,gutierrez,sauber,9,1:38.725,1:38.327,1:38.405
2013,14,Korean Grand Prix,yeongam,raikkonen,lotus_f1,10,1:38.341,1:38.181,1:38.822
2013,14,Korean Grand Prix,yeongam,perez,mclaren,11,1:39.049,1:38.362,
2013,14,Korean Grand Prix,yeongam,button,mclaren,12,1:38.882,1:38.365,
2013,14,Korean Grand Prix,yeongam,ricciardo,toro_rosso,13,1:38.525,1:38.417,
2013,14,Korean Grand Prix,yeongam,sutil,force_india,14,1:38.988,1:38.431,
2013,14,Korean Grand Prix,yeongam,resta,force_india,15,1:39.185,1:38.718,
2013,14,Korean Grand Prix,yeongam,vergne,toro_rosso,16,1:39.075,1:38.781,
2013,14,Korean Grand Prix,yeongam,bottas,williams,17,1:39.470,,
2013,14,Korean Grand Prix,yeongam,maldonado,williams,18,1:39.987,,
2013,14,Korean Grand Prix,yeongam,pic,caterham,19,1:40.864,,
2013,14,Korean Grand Prix,yeongam,garde,caterham,20,1:40.871,,
2013,14,Korean Grand Prix,yeongam,jules_bianchi,marussia,21,1:41.169,,
2013,14,Korean Grand Prix,yeongam,chilton,marussia,22,1:41.322,,
2013,15,Japanese Grand Prix,suzuka,webber,red_bull,1,1:32.271,1:31.513,1:30.915
2013,15,Japanese Grand Prix,suzuka,vettel,red_bull,2,1:32.397,1:31.290,1:31.089
2013,15,Japanese Grand Prix,suzuka,hamilton,mercedes,3,1:32.340,1:31.636,1:31.253
2013,15,Japanese Grand Prix,suzuka,grosjean,lotus_f1,4,1:31.824,1:31.565,1:31.365
2013,15,Japanese Grand Prix,suzuka,massa,ferrari,5,1:31.994,1:31.668,1:31.378
2013,15,Japanese Grand Prix,suzuka,rosberg,mercedes,6,1:32.244,1:31.764,1:31.397
2013,15,Japanese Grand Prix,suzuka,hulkenberg,sauber,7,1:32.465,1:31.848,1:31.644
2013,15,Japanese Grand Prix,suzuka,alonso,ferrari,8,1:32.371,1:31.828,1:31.665
2013,15,Japanese Grand Prix,suzuka,raikkonen,lotus_f1,9,1:32.377,1:31.662,1:31.684
2013,15,Japanese Grand Prix,suzuka,button,mclaren,10,1:32.606,1:31.838,1:31.827
2013,15,Japanese Grand Prix,suzuka,perez,mclaren,11,1:32.718,1:31.989,
2013,15,Japanese Grand Prix,suzuka,resta,force_india,12,1:32.286,1:31.992,
2013,15,Japanese Grand Prix,suzuka,bottas,williams,13,1:32.613,1:32.013,
2013,15,Japanese Grand Prix,suzuka,gutierrez,sauber,14,1:32.673,1:32.063,
2013,15,Japanese Grand Prix,suzuka,maldonado,williams,15,1:32.875,1:32.093,
2013,15,Japanese Grand Prix,suzuka,ricciardo,toro_rosso,16,1:32.804,1:32.485,
2013,15,Japanese Grand Prix,suzuka,sutil,force_india,17,1:32.890,,
2013,15,Japanese Grand Prix,suzuka,vergne,toro_rosso,18,1:33.357,,
2013,15,Japanese Grand Prix,suzuka,chilton,marussia,19,1:34.320,,
2013,15,Japanese Grand Prix,suzuka,pic,caterham,20,1:34.556,,
2013,15,Japanese Grand Prix,suzuka,garde,caterham,21,1:34.879,,
2013,15,Japanese Grand Prix,suzuka,jules_bianchi,marussia,22,1:34.958,,
2013,16,Indian Grand Prix,buddh,vettel,red_bull,1,1:25.943,1:24.568,1:24.119
2013,16,Indian Grand Prix,buddh,rosberg,mercedes,2,1:25.833,1:25.304,1:24.871
2013,16,Indian Grand Prix,buddh,hamilton,mercedes,3,1:25.802,1:25.259,1:24.941
2013,16,Indian Grand Prix,buddh,webber,red_bull,4,1:25.665,1:25.097,1:25.047
2013,16,Indian Grand Prix,buddh,massa,ferrari,5,1:25.793,1:25.389,1:25.201
2013,16,Indian Grand Prix,buddh,raikkonen,lotus_f1,6,1:25.819,1:25.191,1:25.248
2013,16,Indian Grand Prix,buddh,hulkenberg,sauber,7,1:25.883,1:25.339,1:25.334
2013,16,Indian Grand Prix,buddh,alonso,ferrari,8,1:25.934,1:24.885,1:25.826
2013,16,Indian Grand Prix,buddh,perez,mclaren,9,1:26.107,1:25.365,1:26.153
2013,16,Indian Grand Prix,buddh,button,mclaren,10,1:25.574,1:25.458,1:26.487
2013,16,Indian Grand Prix,buddh,ricciardo,toro_rosso,11,1:25.673,1:25.519,
2013,16,Indian Grand Prix,buddh,resta,force_india,12,1:25.908,1:25.711,
2013,16,Indian Grand Prix,buddh,sutil,force_india,13,1:26.164,1:25.740,
2013,16,Indian Grand Prix,buddh,vergne,toro_rosso,14,1:26.155,1:25.798,
2013,16,Indian Grand Prix,buddh,bottas,williams,15,1:26.178,1:26.134,
